FID,residuo,recogida,volumen,cantidad,fecha,tooltip,geometry,lon,lat
da_envases.fid-7e811540_18cccdec071_36b0,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-10-06T08:55:25.827,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.44040427688012 36.712504637356965),-4.44040427688012,36.712504637356965
da_envases.fid-7e811540_18cccdec071_36b1,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-10-06T08:58:58.243,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.437142776767409 36.71432071821284),-4.437142776767409,36.71432071821284
da_envases.fid-7e811540_18cccdec071_36b2,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-10-06T08:55:59.163,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.439447096094715 36.71448921807744),-4.439447096094715,36.71448921807744
da_envases.fid-7e811540_18cccdec071_36b3,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-10-06T08:56:12.243,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.43943335022321 36.71451582573742),-4.43943335022321,36.71451582573742
da_envases.fid-7e811540_18cccdec071_36b4,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-10-06T09:01:28.977,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.442788082686767 36.715665027259625),-4.442788082686767,36.715665027259625
da_envases.fid-7e811540_18cccdec071_36b5,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-10-06T09:01:54.033,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.441387653283027 36.71541723987408),-4.441387653283027,36.71541723987408
da_envases.fid-7e811540_18cccdec071_36b6,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-10-06T11:25:43.803,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.438886542023476 36.716601941641876),-4.438886542023476,36.716601941641876
da_envases.fid-7e811540_18cccdec071_36b7,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-10-06T08:58:06.713,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.439411564897303 36.715321305249475),-4.439411564897303,36.715321305249475
da_envases.fid-7e811540_18cccdec071_36b8,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-10-06T09:01:02.147,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.44148586861844 36.71332195655367),-4.44148586861844,36.71332195655367
da_envases.fid-7e811540_18cccdec071_36b9,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-10-06T09:02:20.91,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.4416189847337755 36.71480607536653),-4.4416189847337755,36.71480607536653
da_envases.fid-7e811540_18cccdec071_36ba,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-10-06T08:56:49.12,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.4374311224502945 36.71572015758749),-4.4374311224502945,36.71572015758749
da_envases.fid-7e811540_18cccdec071_36bb,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-10-06T08:58:32.663,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.437092492709708 36.715054440671125),-4.437092492709708,36.715054440671125
da_envases.fid-7e811540_18cccdec071_36bc,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-10-06T08:59:47.803,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.437639311858701 36.71417558230712),-4.437639311858701,36.71417558230712
da_envases.fid-7e811540_18cccdec071_36bd,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-10-06T09:00:19.45,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.439187586104203 36.71336040524662),-4.439187586104203,36.71336040524662
da_envases.fid-7e811540_18cccdec071_36be,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-02-15T08:02:56.713,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.441032585473125 36.71368237584292),-4.441032585473125,36.71368237584292
da_envases.fid-7e811540_18cccdec071_36bf,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-10-06T09:00:43.947,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.441759449214636 36.713260675764054),-4.441759449214636,36.713260675764054
da_envases.fid-7e811540_18cccdec071_36c0,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-10-06T11:25:19.81,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.443297311403466 36.71042081378276),-4.443297311403466,36.71042081378276
da_envases.fid-7e811540_18cccdec071_36c1,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-02-27T10:53:30.17,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.451223866900581 36.682967210531515),-4.451223866900581,36.682967210531515
da_envases.fid-7e811540_18cccdec071_36c2,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-02-09T09:26:54.547,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.444703909891848 36.69601125282848),-4.444703909891848,36.69601125282848
da_envases.fid-7e811540_18cccdec071_36c3,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-10-06T18:02:42.61,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.443689791520384 36.69707349896545),-4.443689791520384,36.69707349896545
da_envases.fid-7e811540_18cccdec071_36c4,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-06-06T10:21:00.987,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.445018696905953 36.721722875679646),-4.445018696905953,36.721722875679646
da_envases.fid-7e811540_18cccdec071_36c5,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-02-14T11:00:20.117,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.454310364624424 36.682452294475404),-4.454310364624424,36.682452294475404
da_envases.fid-7e811540_18cccdec071_36c6,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-02-14T10:58:54.11,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.454296621239135 36.68274052852469),-4.454296621239135,36.68274052852469
da_envases.fid-7e811540_18cccdec071_36c7,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-02-14T11:05:44.613,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.455458338589937 36.68318389321809),-4.455458338589937,36.68318389321809
da_envases.fid-7e811540_18cccdec071_36c8,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-02-14T11:04:27.82,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.455721859591741 36.68299218477974),-4.455721859591741,36.68299218477974
da_envases.fid-7e811540_18cccdec071_36c9,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-02-27T10:54:25.487,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.45168452027319 36.682042814184776),-4.45168452027319,36.682042814184776
da_envases.fid-7e811540_18cccdec071_36ca,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-02-14T09:39:56.653,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.4559348922762165 36.697329337120095),-4.4559348922762165,36.697329337120095
da_envases.fid-7e811540_18cccdec071_36cb,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-09-27T07:30:46.957,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.425566488609526 36.745462022553816),-4.425566488609526,36.745462022553816
da_envases.fid-7e811540_18cccdec071_36cc,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-08-31T10:18:44.843,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.443000407090163 36.72616821671689),-4.443000407090163,36.72616821671689
da_envases.fid-7e811540_18cccdec071_36cd,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-06-06T10:04:06.5,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.445207456273678 36.72190615327191),-4.445207456273678,36.72190615327191
da_envases.fid-7e811540_18cccdec071_36ce,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-06-06T10:18:47.323,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.447435671944488 36.72232429252492),-4.447435671944488,36.72232429252492
da_envases.fid-7e811540_18cccdec071_36cf,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-10-06T08:54:24.31,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.444217640278299 36.711509349468976),-4.444217640278299,36.711509349468976
da_envases.fid-7e811540_18cccdec071_36d0,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-10-06T08:54:59.363,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.441981051345019 36.7119428950212),-4.441981051345019,36.7119428950212
da_envases.fid-7e811540_18cccdec071_36d1,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-10-06T08:54:41.3,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.443149470379241 36.711895045912456),-4.443149470379241,36.711895045912456
da_envases.fid-7e811540_18cccdec071_36d2,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-06-06T09:21:18.957,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.445189621042992 36.71478213235073),-4.445189621042992,36.71478213235073
da_envases.fid-7e811540_18cccdec071_36d3,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-10-06T18:00:27.8,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.447826799312137 36.71214310082047),-4.447826799312137,36.71214310082047
da_envases.fid-7e811540_18cccdec071_36d4,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-06-06T11:15:21.633,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.434751324495169 36.718351549889924),-4.434751324495169,36.718351549889924
da_envases.fid-7e811540_18cccdec071_36d5,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-06-06T11:14:40.363,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.432668950986484 36.71779874286818),-4.432668950986484,36.71779874286818
da_envases.fid-7e811540_18cccdec071_36d6,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-06-06T11:13:48.027,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.431924313486808 36.717745803550876),-4.431924313486808,36.717745803550876
da_envases.fid-7e811540_18cccdec071_36d7,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-08-31T07:09:30.64,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.430199346740605 36.71807154136684),-4.430199346740605,36.71807154136684
da_envases.fid-7e811540_18cccdec071_36d8,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-08-22T05:38:11.53,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.429765497728984 36.71713386681875),-4.429765497728984,36.71713386681875
da_envases.fid-7e811540_18cccdec071_36d9,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-10-09T20:05:58.637,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.434926327485507 36.71739963085695),-4.434926327485507,36.71739963085695
da_envases.fid-7e811540_18cccdec071_36da,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-09-07T08:59:28.65,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.434257143681657 36.71933140880983),-4.434257143681657,36.71933140880983
da_envases.fid-7e811540_18cccdec071_36db,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-08-31T07:11:50.103,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.431608834222385 36.71896673607855),-4.431608834222385,36.71896673607855
da_envases.fid-7e811540_18cccdec071_36dc,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-08-31T07:13:23.967,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.4269556029126855 36.71849914362925),-4.4269556029126855,36.71849914362925
da_envases.fid-7e811540_18cccdec071_36dd,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-09-12T08:09:04.433,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.427496725390875 36.717924014447476),-4.427496725390875,36.717924014447476
da_envases.fid-7e811540_18cccdec071_36de,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-08-31T07:17:31.727,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.431293679670197 36.71899576285225),-4.431293679670197,36.71899576285225
da_envases.fid-7e811540_18cccdec071_36df,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-08-31T07:18:29.587,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.4321174448688305 36.71946633315457),-4.4321174448688305,36.71946633315457
da_envases.fid-7e811540_18cccdec071_36e0,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-08-31T07:19:07.56,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.4328661066484045 36.71963106943523),-4.4328661066484045,36.71963106943523
da_envases.fid-7e811540_18cccdec071_36e1,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-08-31T07:25:43.257,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.434688303005637 36.719412029924754),-4.434688303005637,36.719412029924754
da_envases.fid-7e811540_18cccdec071_36e2,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-07-14T10:35:18.1,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.369872101169138 36.72059920969711),-4.369872101169138,36.72059920969711
da_envases.fid-7e811540_18cccdec071_36e3,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-06-06T10:13:50.987,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.3485301054289 36.717139212216686),-4.3485301054289,36.717139212216686
da_envases.fid-7e811540_18cccdec071_36e4,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-06-06T10:11:25.1,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.361420598287755 36.719829043881255),-4.361420598287755,36.719829043881255
da_envases.fid-7e811540_18cccdec071_36e5,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-06-06T10:11:51.947,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.361415569071134 36.71980646937408),-4.361415569071134,36.71980646937408
da_envases.fid-7e811540_18cccdec071_36e6,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-09-14T10:24:55.89,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.381366901953375 36.726826968544756),-4.381366901953375,36.726826968544756
da_envases.fid-7e811540_18cccdec071_36e7,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-09-14T10:24:28.863,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.38138970036227 36.72682884944278),-4.38138970036227,36.72682884944278
da_envases.fid-7e811540_18cccdec071_36e8,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-08-19T07:30:33.03,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.487094302846051 36.723200642847374),-4.487094302846051,36.723200642847374
da_envases.fid-7e811540_18cccdec071_36e9,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-08-19T07:42:15.24,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.4932847441430726 36.721046949663375),-4.4932847441430726,36.721046949663375
da_envases.fid-7e811540_18cccdec071_36ea,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-08-28T10:40:03.743,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.489435266792308 36.71859816918724),-4.489435266792308,36.71859816918724
da_envases.fid-7e811540_18cccdec071_36eb,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-08-28T09:23:47.97,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.48581989327646 36.71935579623935),-4.48581989327646,36.71935579623935
da_envases.fid-7e811540_18cccdec071_36ec,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-08-28T09:23:32.117,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.485803129971175 36.71938401473104),-4.485803129971175,36.71938401473104
da_envases.fid-7e811540_18cccdec071_36ed,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-09-27T09:40:16.693,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.416283352788021 36.7294351703713),-4.416283352788021,36.7294351703713
da_envases.fid-7e811540_18cccdec071_36ee,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-08-19T07:11:57.343,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.478688993059232 36.71948752947997),-4.478688993059232,36.71948752947997
da_envases.fid-7e811540_18cccdec071_36ef,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-09-29T08:10:31.493,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.396203035233707 36.735734416672635),-4.396203035233707,36.735734416672635
da_envases.fid-7e811540_18cccdec071_36f0,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-06-05T10:24:03.433,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.456548524173126 36.70640884674916),-4.456548524173126,36.70640884674916
da_envases.fid-7e811540_18cccdec071_36f1,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-09-29T08:02:33.127,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.3992318759727125 36.73649451426431),-4.3992318759727125,36.73649451426431
da_envases.fid-7e811540_18cccdec071_36f2,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-09-29T08:01:54.147,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.399868211412018 36.73559924414693),-4.399868211412018,36.73559924414693
da_envases.fid-7e811540_18cccdec071_36f3,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-09-27T09:37:39.243,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.413355500459248 36.73713013533023),-4.413355500459248,36.73713013533023
da_envases.fid-7e811540_18cccdec071_36f4,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-09-28T10:02:39.95,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.410704575759428 36.733414844192176),-4.410704575759428,36.733414844192176
da_envases.fid-7e811540_18cccdec071_36f5,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-08-19T10:54:43.827,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.486872032131896 36.72460690834142),-4.486872032131896,36.72460690834142
da_envases.fid-7e811540_18cccdec071_36f6,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-08-22T11:06:53.753,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.412960024732194 36.718725731386535),-4.412960024732194,36.718725731386535
da_envases.fid-7e811540_18cccdec071_36f7,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-07-11T07:57:43.023,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.461994334414551 36.70623744261216),-4.461994334414551,36.70623744261216
da_envases.fid-7e811540_18cccdec071_36f8,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-08-31T07:24:45.96,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.428827396843892 36.71590266788298),-4.428827396843892,36.71590266788298
da_envases.fid-7e811540_18cccdec071_36f9,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-08-19T07:28:57.76,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.4848945167486844 36.723901923492235),-4.4848945167486844,36.723901923492235
da_envases.fid-7e811540_18cccdec071_36fa,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-10-06T10:08:56.91,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.464078624489785 36.72591214431998),-4.464078624489785,36.72591214431998
da_envases.fid-7e811540_18cccdec071_36fb,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-10-06T10:09:32.62,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.464261010996821 36.72608197128866),-4.464261010996821,36.72608197128866
da_envases.fid-7e811540_18cccdec071_36fc,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-09-29T08:07:14.75,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.3951268406476025 36.73402975136096),-4.3951268406476025,36.73402975136096
da_envases.fid-7e811540_18cccdec071_36fd,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-09-29T08:08:34.607,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.392712868472222 36.735668609034725),-4.392712868472222,36.735668609034725
da_envases.fid-7e811540_18cccdec071_36fe,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-08-19T06:38:45.88,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.468947884817613 36.71720303884858),-4.468947884817613,36.71720303884858
da_envases.fid-7e811540_18cccdec071_36ff,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-08-19T06:15:56.56,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.465482569807916 36.71595929995264),-4.465482569807916,36.71595929995264
da_envases.fid-7e811540_18cccdec071_3700,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-08-19T06:34:01.37,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.465250580013952 36.71689132625281),-4.465250580013952,36.71689132625281
da_envases.fid-7e811540_18cccdec071_3701,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-09-20T08:43:04.243,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.466736466878863 36.71642261420244),-4.466736466878863,36.71642261420244
da_envases.fid-7e811540_18cccdec071_3702,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-08-19T06:11:41.76,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.466481647843098 36.71519065781533),-4.466481647843098,36.71519065781533
da_envases.fid-7e811540_18cccdec071_3703,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-08-28T09:19:01.37,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.478537143763377 36.72231468372697),-4.478537143763377,36.72231468372697
da_envases.fid-7e811540_18cccdec071_3704,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-03-02T09:53:21.183,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.4527850022650854 36.68695298369962),-4.4527850022650854,36.68695298369962
da_envases.fid-7e811540_18cccdec071_3705,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-09-28T10:28:53.45,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.406381004914209 36.73369862119876),-4.406381004914209,36.73369862119876
da_envases.fid-7e811540_18cccdec071_3706,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-08-22T11:10:32.707,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.39795228387414 36.722394646340064),-4.39795228387414,36.722394646340064
da_envases.fid-7e811540_18cccdec071_3707,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-10-06T17:54:22.437,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.450887369141689 36.695186549492824),-4.450887369141689,36.695186549492824
da_envases.fid-7e811540_18cccdec071_3708,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-06-06T08:56:42.817,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.438143836447677 36.71129617478738),-4.438143836447677,36.71129617478738
da_envases.fid-7e811540_18cccdec071_3709,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-06-06T08:55:46.79,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.439669785820749 36.710713873077694),-4.439669785820749,36.710713873077694
da_envases.fid-7e811540_18cccdec071_370a,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-09-14T10:02:14.58,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.438377660007061 36.70965976306515),-4.438377660007061,36.70965976306515
da_envases.fid-7e811540_18cccdec071_370b,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-02-21T10:16:13.543,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.453506602829454 36.69462404076919),-4.453506602829454,36.69462404076919
da_envases.fid-7e811540_18cccdec071_370c,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-08-31T07:24:30.91,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.42880057568238 36.71590428064387),-4.42880057568238,36.71590428064387
da_envases.fid-7e811540_18cccdec071_370d,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-07-11T07:58:00.923,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.461924599613163 36.706256795810056),-4.461924599613163,36.706256795810056
da_envases.fid-7e811540_18cccdec071_370e,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-09-26T07:18:16.503,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.447389881903062 36.684254242191564),-4.447389881903062,36.684254242191564
da_envases.fid-7e811540_18cccdec071_370f,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-05-16T19:23:00.123,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.448889474400353 36.693499361555155),-4.448889474400353,36.693499361555155
da_envases.fid-7e811540_18cccdec071_3710,ENVASES,CARGA LATERAL-FORMATO VERDE,2900,1,2023-10-06T07:39:58.627,Contenedor de ENVASES de tipo CARGA LATERAL-FORMATO VERDE,POINT (-4.548301186959489 36.72733554231064),-4.548301186959489,36.72733554231064
